"Time","temperatura ESP32"
2024-05-23 18:34:17,24.1
2024-05-23 18:34:22,24.1
2024-05-23 18:34:28,24.1
2024-05-23 18:34:34,24.1
2024-05-23 18:34:39,24.1
2024-05-23 18:34:45,24.1
2024-05-23 18:34:51,24.1
2024-05-23 18:34:56,24.1
2024-05-23 18:35:02,24.1
2024-05-23 18:35:08,24.1
2024-05-23 18:35:13,24
2024-05-23 18:35:19,24
2024-05-23 18:35:25,24
2024-05-23 18:35:30,24
2024-05-23 18:35:36,24.1
2024-05-23 18:35:41,24
2024-05-23 18:35:47,24
2024-05-23 18:35:53,24.1
2024-05-23 18:35:58,24.1
2024-05-23 18:36:04,24.1
2024-05-23 18:36:10,24.1
2024-05-23 18:36:15,24.1
2024-05-23 18:36:21,24.1
2024-05-23 18:36:27,24.1
2024-05-23 18:36:32,24.1
2024-05-23 18:36:38,24.1
2024-05-23 18:36:43,24.1
2024-05-23 18:36:49,24.1
2024-05-23 18:36:55,24.1
2024-05-23 18:37:00,24.1
2024-05-23 18:37:06,24.1
2024-05-23 18:37:12,24.2
2024-05-23 18:37:17,24.2
2024-05-23 18:37:23,24.2
2024-05-23 18:37:29,24.2
2024-05-23 18:37:34,24.2
2024-05-23 18:37:40,24.2
2024-05-23 18:37:45,24.2
2024-05-23 18:37:51,24.2
2024-05-23 18:37:57,24.2
2024-05-23 18:38:02,24.2
2024-05-23 18:38:08,24.3
2024-05-23 18:38:14,24.3
2024-05-23 18:38:19,24.3
2024-05-23 18:38:25,24.3
2024-05-23 18:38:30,24.3
2024-05-23 18:38:36,24.3
2024-05-23 18:38:42,24.3
2024-05-23 18:38:47,24.3
2024-05-23 18:38:53,24.3
2024-05-23 18:38:59,24.3
2024-05-23 18:39:04,24.3
2024-05-23 18:39:10,24.3
2024-05-23 18:39:16,24.3
2024-05-23 18:39:21,24.3
2024-05-23 18:39:27,24.3
2024-05-23 18:39:32,24.3
2024-05-23 18:39:38,24.4
2024-05-23 18:39:44,24.4
2024-05-23 18:39:49,24.4
2024-05-23 18:39:55,24.4
2024-05-23 18:40:01,24.4
2024-05-23 18:40:06,24.4
2024-05-23 18:40:12,24.4
2024-05-23 18:40:18,24.4
2024-05-23 18:40:23,24.4
2024-05-23 18:40:29,24.4
2024-05-23 18:40:35,24.4
2024-05-23 18:40:40,24.4
2024-05-23 18:40:46,24.4
2024-05-23 18:40:51,24.3
2024-05-23 18:40:57,24.3
2024-05-23 18:41:03,24.3
2024-05-23 18:41:08,24.3
2024-05-23 18:41:16,24.3
2024-05-23 18:41:21,24.3
2024-05-23 18:41:27,24.3
2024-05-23 18:41:33,24.3
2024-05-23 18:41:38,24.3
2024-05-23 18:41:44,24.3
2024-05-23 18:41:50,24.3
2024-05-23 18:41:55,24.3
2024-05-23 18:42:01,24.3
2024-05-23 18:42:06,24.3
2024-05-23 18:42:12,24.3
2024-05-23 18:42:18,24.3
2024-05-23 18:42:23,24.4
2024-05-23 18:42:29,24.4
2024-05-23 18:42:35,24.4
2024-05-23 18:42:40,24.4
2024-05-23 18:42:46,24.4
2024-05-23 18:42:52,24.4
2024-05-23 18:42:57,24.4
2024-05-23 18:43:03,24.4
2024-05-23 18:43:09,24.4
2024-05-23 18:43:14,24.4
2024-05-23 18:43:20,24.4
2024-05-23 18:43:26,24.4
2024-05-23 18:43:31,24.4
2024-05-23 18:43:37,24.4
2024-05-23 18:43:42,24.4
2024-05-23 18:43:48,24.4
2024-05-23 18:43:54,24.4
2024-05-23 18:43:59,24.4
2024-05-23 18:44:05,24.4
2024-05-23 18:44:11,24.4
2024-05-23 18:44:16,24.4
2024-05-23 18:44:23,24.4
2024-05-23 18:44:29,24.4
2024-05-23 18:44:34,24.4
2024-05-23 18:44:40,24.4
2024-05-23 18:44:45,24.4
2024-05-23 18:44:51,24.4
2024-05-23 18:44:57,24.4
2024-05-23 18:45:02,24.4
2024-05-23 18:45:08,24.4
2024-05-23 18:45:14,24.4
2024-05-23 18:45:20,24.4
2024-05-23 18:45:26,24.4
2024-05-23 18:45:31,24.5
2024-05-23 18:45:37,24.5
2024-05-23 18:45:43,24.5
2024-05-23 18:45:48,24.5
2024-05-23 18:45:54,24.5
2024-05-23 18:46:00,24.5
2024-05-23 18:46:05,24.5
2024-05-23 18:46:11,24.5
2024-05-23 18:46:17,24.5
2024-05-23 18:46:22,24.5
2024-05-23 18:46:28,24.5
2024-05-23 18:46:33,24.5
2024-05-23 18:46:39,24.5
2024-05-23 18:46:45,24.5
2024-05-23 18:46:50,24.5
2024-05-23 18:46:56,24.5
2024-05-23 18:47:02,24.5
2024-05-23 18:47:07,24.5
2024-05-23 18:47:13,24.5
2024-05-23 18:47:19,24.5
2024-05-23 18:47:24,24.5
2024-05-23 18:47:32,24.5
2024-05-23 18:47:37,24.5
2024-05-23 18:47:43,24.5
2024-05-23 18:47:49,24.5
2024-05-23 18:47:54,24.5
2024-05-23 18:48:00,24.5
2024-05-23 18:48:05,24.5
2024-05-23 18:48:11,24.5
2024-05-23 18:48:17,24.5
2024-05-23 18:48:23,24.5
2024-05-23 18:48:28,24.5
2024-05-23 18:48:34,24.5
2024-05-23 18:48:40,24.5
2024-05-23 18:48:45,24.5
2024-05-23 18:48:51,24.5
2024-05-23 18:48:57,24.5
2024-05-23 18:49:02,24.5
2024-05-23 18:49:08,24.5
2024-05-23 18:49:14,24.5
2024-05-23 18:49:19,24.5
2024-05-23 18:49:25,24.5
2024-05-23 18:49:31,24.5
2024-05-23 18:49:36,24.5
2024-05-23 18:49:42,24.5
2024-05-23 18:49:47,24.5
2024-05-23 18:49:53,24.5
2024-05-23 18:49:59,24.5
2024-05-23 18:50:04,24.5
2024-05-23 18:50:10,24.5
2024-05-23 18:50:16,24.5
2024-05-23 18:50:21,24.5
2024-05-23 18:50:27,24.5
2024-05-23 18:50:32,24.5
2024-05-23 18:50:39,24.5
2024-05-23 18:50:45,24.5
2024-05-23 18:50:51,24.5
2024-05-23 18:50:56,24.5
2024-05-23 18:51:02,24.5
2024-05-23 18:51:07,24.5
2024-05-23 18:51:13,24.5
2024-05-23 18:51:19,24.5
2024-05-23 18:51:24,24.5
2024-05-23 18:51:30,24.5
2024-05-23 18:51:36,24.5
2024-05-23 18:51:42,24.5
2024-05-23 18:51:48,24.5
2024-05-23 18:51:53,24.5
2024-05-23 18:51:59,24.5
2024-05-23 18:52:05,24.5
2024-05-23 18:52:10,24.5
2024-05-23 18:52:16,24.5
2024-05-23 18:52:22,24.5
2024-05-23 18:52:27,24.5
2024-05-23 18:52:33,24.5
2024-05-23 18:52:38,24.5
2024-05-23 18:52:46,24.5
2024-05-23 18:52:51,24.5
2024-05-23 18:52:57,24.5
2024-05-23 18:53:03,24.5
2024-05-23 18:53:08,24.5
2024-05-23 18:53:14,24.5
2024-05-23 18:53:20,24.6
2024-05-23 18:53:25,24.6
2024-05-23 18:53:31,24.6
2024-05-23 18:53:37,24.6
2024-05-23 18:53:42,24.6
2024-05-23 18:53:48,24.6
2024-05-23 18:53:54,24.6
2024-05-23 18:53:59,24.6
2024-05-23 18:54:05,24.6
2024-05-23 18:54:10,24.6
2024-05-23 18:54:16,24.6
2024-05-23 18:54:22,24.6
2024-05-23 18:54:27,24.6
2024-05-23 18:54:33,24.6
2024-05-23 18:54:39,24.6
2024-05-23 18:54:44,24.6
2024-05-23 18:54:50,24.6
2024-05-23 18:54:55,24.6
2024-05-23 18:55:01,24.6
2024-05-23 18:55:07,24.6
2024-05-23 18:55:12,24.6
2024-05-23 18:55:18,24.6
2024-05-23 18:55:24,24.6
2024-05-23 18:55:29,24.6
2024-05-23 18:55:35,24.6
2024-05-23 18:55:41,24.6
2024-05-23 18:55:46,24.6
2024-05-23 18:55:52,24.6
2024-05-23 18:55:58,24.6
2024-05-23 18:56:03,24.6
2024-05-23 18:56:09,24.6
2024-05-23 18:56:15,24.6
2024-05-23 18:56:20,24.6
2024-05-23 18:56:26,24.6
2024-05-23 18:56:31,24.6
2024-05-23 18:56:37,24.6
2024-05-23 18:56:43,24.6
2024-05-23 18:56:48,24.6
2024-05-23 18:56:54,24.6
2024-05-23 18:57:00,24.6
2024-05-23 18:57:05,24.6
2024-05-23 18:57:11,24.6
2024-05-23 18:57:17,24.6
2024-05-23 18:57:22,24.6
2024-05-23 18:57:28,24.6
2024-05-23 18:57:34,24.6
2024-05-23 18:57:39,24.6
2024-05-23 18:57:45,24.6
2024-05-23 18:57:50,24.6
2024-05-23 18:57:58,24.6
2024-05-23 18:58:03,24.6
2024-05-23 18:58:09,24.6
2024-05-23 18:58:15,24.6
2024-05-23 18:58:20,24.6
2024-05-23 18:58:26,24.6
2024-05-23 18:58:32,24.6
2024-05-23 18:58:37,24.6
2024-05-23 18:58:43,24.6
2024-05-23 18:58:49,24.6
2024-05-23 18:58:54,24.6
2024-05-23 18:59:00,24.6
2024-05-23 18:59:06,24.6
2024-05-23 18:59:11,24.6
2024-05-23 18:59:17,24.6
2024-05-23 18:59:23,24.6
2024-05-23 18:59:28,24.7
2024-05-23 18:59:34,24.7
2024-05-23 18:59:40,24.7
2024-05-23 18:59:45,24.6
2024-05-23 18:59:51,24.7
2024-05-23 18:59:56,24.7
2024-05-23 19:00:03,24.7
2024-05-23 19:00:09,24.7
2024-05-23 19:00:14,24.7
2024-05-23 19:00:20,24.7
2024-05-23 19:00:26,24.7
2024-05-23 19:00:32,24.7
2024-05-23 19:00:37,24.7
2024-05-23 19:00:43,24.7
2024-05-23 19:00:49,24.7
2024-05-23 19:00:54,24.7
2024-05-23 19:01:00,24.7
2024-05-23 19:01:06,24.7
2024-05-23 19:01:11,24.7
2024-05-23 19:01:17,24.7
2024-05-23 19:01:22,24.7
2024-05-23 19:01:28,24.7
2024-05-23 19:01:34,24.7
2024-05-23 19:01:39,24.7
2024-05-23 19:01:45,24.7
2024-05-23 19:01:51,24.7
2024-05-23 19:01:56,24.7
2024-05-23 19:02:02,24.7
2024-05-23 19:02:09,24.7
2024-05-23 19:02:14,24.7
2024-05-23 19:02:20,24.7
2024-05-23 19:02:26,24.7
2024-05-23 19:02:31,24.7
2024-05-23 19:02:37,24.7
2024-05-23 19:02:42,24.7
2024-05-23 19:02:48,24.7
2024-05-23 19:02:54,24.7
2024-05-23 19:02:59,24.7
2024-05-23 19:03:05,24.7
2024-05-23 19:03:11,24.7
2024-05-23 19:03:16,24.7
2024-05-23 19:03:22,24.7
2024-05-23 19:03:28,24.7
2024-05-23 19:03:33,24.7
2024-05-23 19:03:39,24.7
2024-05-23 19:03:44,24.7
2024-05-23 19:03:50,24.7
2024-05-23 19:03:56,24.7
2024-05-23 19:04:01,24.7
2024-05-23 19:04:07,24.7
2024-05-23 19:04:13,24.7
2024-05-23 19:04:18,24.7
2024-05-23 19:04:24,24.7
2024-05-23 19:04:29,24.7
2024-05-23 19:04:35,24.7
2024-05-23 19:04:41,24.7
2024-05-23 19:04:46,24.7
2024-05-23 19:04:52,24.7
2024-05-23 19:04:58,24.7
2024-05-23 19:05:03,24.7
2024-05-23 19:05:09,24.7
2024-05-23 19:05:16,24.7
2024-05-23 19:05:21,24.7
2024-05-23 19:05:27,24.7
2024-05-23 19:05:33,24.7
2024-05-23 19:05:38,24.7
2024-05-23 19:05:44,24.7
2024-05-23 19:05:49,24.7
2024-05-23 19:05:55,24.7
2024-05-23 19:06:01,24.7
2024-05-23 19:06:07,24.7
2024-05-23 19:06:12,24.7
2024-05-23 19:06:18,24.7
2024-05-23 19:06:24,24.7
2024-05-23 19:06:30,24.7
2024-05-23 19:06:35,24.7
2024-05-23 19:06:41,24.7
2024-05-23 19:06:46,24.7
2024-05-23 19:06:52,24.7
2024-05-23 19:06:58,24.7
2024-05-23 19:07:03,24.7
2024-05-23 19:07:09,24.7
2024-05-23 19:07:15,24.7
2024-05-23 19:07:21,24.7
2024-05-23 19:07:27,24.7
2024-05-23 19:07:32,24.7
2024-05-23 19:07:38,24.7
2024-05-23 19:07:44,24.7
2024-05-23 19:07:49,24.7
2024-05-23 19:07:55,24.7
2024-05-23 19:08:01,24.7
2024-05-23 19:08:07,24.7
2024-05-23 19:08:12,24.7
2024-05-23 19:08:18,24.7
2024-05-23 19:08:24,24.7
2024-05-23 19:08:30,24.7
2024-05-23 19:08:35,24.7
2024-05-23 19:08:41,24.7
2024-05-23 19:08:47,24.7
2024-05-23 19:08:52,24.7
2024-05-23 19:08:58,24.7
2024-05-23 19:09:04,24.7
2024-05-23 19:09:09,24.7
2024-05-23 19:09:15,24.7
2024-05-23 19:09:20,24.7
2024-05-23 19:09:26,24.7
2024-05-23 19:09:32,24.7
2024-05-23 19:09:37,24.7
2024-05-23 19:09:43,24.7
2024-05-23 19:09:49,24.7
2024-05-23 19:09:54,24.7
2024-05-23 19:10:00,24.7
2024-05-23 19:10:06,24.7
2024-05-23 19:10:11,24.7
2024-05-23 19:10:17,24.7
2024-05-23 19:10:23,24.7
2024-05-23 19:10:29,24.7
2024-05-23 19:10:35,24.7
2024-05-23 19:10:40,24.7
2024-05-23 19:10:46,24.7
2024-05-23 19:10:51,24.7
2024-05-23 19:10:57,24.6
2024-05-23 19:11:03,24.6
2024-05-23 19:11:08,24.6
2024-05-23 19:11:14,24.6
2024-05-23 19:11:20,24.6
2024-05-23 19:11:25,24.6
2024-05-23 19:11:31,24.6
2024-05-23 19:11:37,24.6
2024-05-23 19:11:42,24.6
2024-05-23 19:11:48,24.6
2024-05-23 19:11:54,24.5
2024-05-23 19:11:59,24.5
2024-05-23 19:12:05,24.5
2024-05-23 19:12:11,24.5
2024-05-23 19:12:16,24.5
2024-05-23 19:12:22,24.5
2024-05-23 19:12:28,24.5
2024-05-23 19:12:33,24.5
2024-05-23 19:12:39,24.5
2024-05-23 19:12:45,24.5
2024-05-23 19:12:50,24.5
2024-05-23 19:12:56,24.5
2024-05-23 19:13:01,24.5
2024-05-23 19:13:07,24.5
2024-05-23 19:13:13,24.5
2024-05-23 19:13:18,24.5
2024-05-23 19:13:24,24.5
2024-05-23 19:13:30,24.5
2024-05-23 19:13:35,24.5
2024-05-23 19:13:41,24.5
2024-05-23 19:13:47,24.5
2024-05-23 19:13:52,24.5
2024-05-23 19:13:58,24.5
2024-05-23 19:14:04,24.5
2024-05-23 19:14:09,24.5
2024-05-23 19:14:15,24.5
2024-05-23 19:14:20,24.5
2024-05-23 19:14:26,24.5
2024-05-23 19:14:32,24.5
2024-05-23 19:14:38,24.5
2024-05-23 19:14:44,24.6
2024-05-23 19:14:50,24.6
2024-05-23 19:14:55,24.6
2024-05-23 19:15:01,24.6
2024-05-23 19:15:06,24.6
2024-05-23 19:15:12,24.6
2024-05-23 19:15:18,24.6
2024-05-23 19:15:23,24.6
2024-05-23 19:15:29,24.6
2024-05-23 19:15:35,24.6
2024-05-23 19:15:40,24.6
2024-05-23 19:15:46,24.6
2024-05-23 19:15:52,24.6
2024-05-23 19:15:57,24.6
2024-05-23 19:16:03,24.6
2024-05-23 19:16:09,24.6
2024-05-23 19:16:14,24.6
2024-05-23 19:16:20,24.6
2024-05-23 19:16:26,24.6
2024-05-23 19:16:31,24.6
2024-05-23 19:16:37,24.6
2024-05-23 19:16:43,24.6
2024-05-23 19:16:48,24.6
2024-05-23 19:16:54,24.6
2024-05-23 19:17:00,24.6
2024-05-23 19:17:05,24.6
2024-05-23 19:17:11,24.6
2024-05-23 19:17:16,24.6
2024-05-23 19:17:22,24.6
2024-05-23 19:17:28,24.6
2024-05-23 19:17:33,24.6
2024-05-23 19:17:39,24.6
2024-05-23 19:17:45,24.6
2024-05-23 19:17:51,24.6
2024-05-23 19:17:57,24.6
2024-05-23 19:18:02,24.6
2024-05-23 19:18:08,24.6
2024-05-23 19:18:13,24.6
2024-05-23 19:18:19,24.6
2024-05-23 19:18:25,24.6
2024-05-23 19:18:30,24.6
2024-05-23 19:18:36,24.6
2024-05-23 19:18:42,24.6
2024-05-23 19:18:47,24.6
2024-05-23 19:18:53,24.6
2024-05-23 19:18:59,24.6
2024-05-23 19:19:04,24.6
2024-05-23 19:19:10,24.6
2024-05-23 19:19:16,24.6
2024-05-23 19:19:21,24.6
2024-05-23 19:19:27,24.6
2024-05-23 19:19:33,24.6
2024-05-23 19:19:38,24.6
2024-05-23 19:19:44,24.6
2024-05-23 19:19:50,24.6
2024-05-23 19:19:56,24.6
2024-05-23 19:20:02,24.6
2024-05-23 19:20:08,24.6
2024-05-23 19:20:13,24.6
2024-05-23 19:20:19,24.6
2024-05-23 19:20:25,24.6
2024-05-23 19:20:30,24.6
2024-05-23 19:20:36,24.6
2024-05-23 19:20:42,24.6
2024-05-23 19:20:47,24.6
2024-05-23 19:20:54,24.6
2024-05-23 19:20:59,24.6
2024-05-23 19:21:05,24.6
2024-05-23 19:21:10,24.6
2024-05-23 19:21:16,24.6
2024-05-23 19:21:22,24.6
2024-05-23 19:21:27,24.6
2024-05-23 19:21:33,24.6
2024-05-23 19:21:39,24.6
2024-05-23 19:21:44,24.6
2024-05-23 19:21:50,24.6
2024-05-23 19:21:56,24.6
2024-05-23 19:22:01,24.6
2024-05-23 19:22:07,24.6
2024-05-23 19:22:13,24.6
2024-05-23 19:22:18,24.6
2024-05-23 19:22:24,24.6
2024-05-23 19:22:29,24.6
2024-05-23 19:22:35,24.6
2024-05-23 19:22:41,24.6
2024-05-23 19:22:46,24.7
2024-05-23 19:22:52,24.7
2024-05-23 19:22:58,24.7
2024-05-23 19:23:03,24.7
2024-05-23 19:23:09,24.7
2024-05-23 19:23:15,24.7
2024-05-23 19:23:20,24.7
2024-05-23 19:23:26,24.7
2024-05-23 19:23:31,24.7
2024-05-23 19:23:37,24.7
2024-05-23 19:23:43,24.7
2024-05-23 19:23:48,24.7
2024-05-23 19:23:54,24.7
2024-05-23 19:24:00,24.7
2024-05-23 19:24:05,24.7
2024-05-23 19:24:11,24.7
2024-05-23 19:24:17,24.7
2024-05-23 19:24:22,24.7
2024-05-23 19:24:28,24.7
2024-05-23 19:24:34,24.7
2024-05-23 19:24:39,24.7
2024-05-23 19:24:45,24.7
2024-05-23 19:24:51,24.7
2024-05-23 19:24:56,24.7
2024-05-23 19:25:03,24.7
2024-05-23 19:25:08,24.7
2024-05-23 19:25:14,24.7
2024-05-23 19:25:20,24.7
2024-05-23 19:25:25,24.7
2024-05-23 19:25:31,24.7
2024-05-23 19:25:37,24.7
2024-05-23 19:25:42,24.7
2024-05-23 19:25:48,24.7
2024-05-23 19:25:54,24.7
2024-05-23 19:25:59,24.7
2024-05-23 19:26:07,24.7
2024-05-23 19:26:12,24.7
2024-05-23 19:26:18,24.7
2024-05-23 19:26:24,24.7
2024-05-23 19:26:29,24.7
2024-05-23 19:26:35,24.7
2024-05-23 19:26:40,24.7
2024-05-23 19:26:46,24.7
2024-05-23 19:26:52,24.7
2024-05-23 19:26:57,24.7
2024-05-23 19:27:03,24.7
2024-05-23 19:27:09,24.7
2024-05-23 19:27:14,24.7
2024-05-23 19:27:20,24.7
2024-05-23 19:27:26,24.7
2024-05-23 19:27:31,24.7
2024-05-23 19:27:37,24.7
2024-05-23 19:27:42,24.7
2024-05-23 19:27:48,24.7
2024-05-23 19:27:54,24.7
2024-05-23 19:27:59,24.7
2024-05-23 19:28:05,24.7
2024-05-23 19:28:11,24.7
2024-05-23 19:28:16,24.7
2024-05-23 19:28:22,24.7
2024-05-23 19:28:28,24.7
2024-05-23 19:28:33,24.7
2024-05-23 19:28:39,24.7
2024-05-23 19:28:44,24.7
2024-05-23 19:28:50,24.7
2024-05-23 19:28:56,24.7
2024-05-23 19:29:01,24.7
2024-05-23 19:29:07,24.7
2024-05-23 19:29:14,24.7
2024-05-23 19:29:19,24.7
2024-05-23 19:29:25,24.7
2024-05-23 19:29:30,24.7
2024-05-23 19:29:36,24.7
2024-05-23 19:29:42,24.7
2024-05-23 19:29:47,24.7
2024-05-23 19:29:53,24.7
2024-05-23 19:29:58,24.7
2024-05-23 19:30:04,24.7
2024-05-23 19:30:10,24.7
2024-05-23 19:30:15,24.7
2024-05-23 19:30:21,24.7
2024-05-23 19:30:27,24.7
2024-05-23 19:30:32,24.7
2024-05-23 19:30:38,24.7
2024-05-23 19:30:44,24.7
2024-05-23 19:30:49,24.7
2024-05-23 19:30:55,24.7
2024-05-23 19:31:00,24.7
2024-05-23 19:31:06,24.7
2024-05-23 19:31:12,24.7
2024-05-23 19:31:17,24.7
2024-05-23 19:31:23,24.7
2024-05-23 19:31:29,24.7
2024-05-23 19:31:34,24.7
2024-05-23 19:31:40,24.7
2024-05-23 19:31:46,24.7
2024-05-23 19:31:51,24.7
2024-05-23 19:31:57,24.7
2024-05-23 19:32:02,24.7
2024-05-23 19:32:08,24.7
2024-05-23 19:32:14,24.7
2024-05-23 19:32:20,24.7
2024-05-23 19:32:26,24.7
2024-05-23 19:32:31,24.7
2024-05-23 19:32:37,24.7
2024-05-23 19:32:43,24.7
2024-05-23 19:32:48,24.7
2024-05-23 19:32:54,24.7
2024-05-23 19:33:00,24.7
2024-05-23 19:33:05,24.7
2024-05-23 19:33:11,24.7
2024-05-23 19:33:17,24.7
2024-05-23 19:33:22,24.7
2024-05-23 19:33:28,24.7
2024-05-23 19:33:33,24.7
2024-05-23 19:33:39,24.7
2024-05-23 19:33:45,24.7
2024-05-23 19:33:50,24.7
2024-05-23 19:33:56,24.7
2024-05-23 19:34:02,24.7
2024-05-23 19:34:07,24.7
2024-05-23 19:34:13,24.7
2024-05-23 19:34:18,24.7
2024-05-23 19:34:25,24.7
2024-05-23 19:34:31,24.7
2024-05-23 19:34:36,24.7
2024-05-23 19:34:42,24.7
2024-05-23 19:34:48,24.7
2024-05-23 19:34:53,24.7
2024-05-23 19:34:59,24.7
2024-05-23 19:35:05,24.7
2024-05-23 19:35:10,24.7
2024-05-23 19:35:16,24.7
2024-05-23 19:35:21,24.7
2024-05-23 19:35:29,24.7
2024-05-23 19:35:35,24.7
2024-05-23 19:35:40,24.7
2024-05-23 19:35:46,24.7
2024-05-23 19:35:51,24.7
2024-05-23 19:35:57,24.7
2024-05-23 19:36:03,24.7
2024-05-23 19:36:09,24.7
2024-05-23 19:36:14,24.7
2024-05-23 19:36:20,24.7
2024-05-23 19:36:26,24.7
2024-05-23 19:36:34,24.7
2024-05-23 19:36:40,24.7
2024-05-23 19:36:45,24.7
2024-05-23 19:36:51,24.7
2024-05-23 19:36:57,24.7
2024-05-23 19:37:02,24.7
2024-05-23 19:37:08,24.7
2024-05-23 19:37:14,24.7
2024-05-23 19:37:19,24.7
2024-05-23 19:37:25,24.7
2024-05-23 19:37:31,24.7
2024-05-23 19:37:36,24.7
2024-05-23 19:37:42,24.7
2024-05-23 19:37:48,24.7
2024-05-23 19:37:53,24.7
2024-05-23 19:37:59,24.7
2024-05-23 19:38:05,24.7
2024-05-23 19:38:10,24.7
2024-05-23 19:38:16,24.7
2024-05-23 19:38:22,24.7
2024-05-23 19:38:28,24.7
2024-05-23 19:38:33,24.7
2024-05-23 19:38:39,24.7
2024-05-23 19:38:45,24.7
2024-05-23 19:38:51,24.7
2024-05-23 19:38:56,24.7
2024-05-23 19:39:02,24.7
2024-05-23 19:39:07,24.7
2024-05-23 19:39:13,24.7
2024-05-23 19:39:19,24.7
2024-05-23 19:39:25,24.7
2024-05-23 19:39:30,24.7
2024-05-23 19:39:36,24.7
2024-05-23 19:39:43,24.7
2024-05-23 19:39:49,24.7
2024-05-23 19:39:55,24.7
2024-05-23 19:40:00,24.7
2024-05-23 19:40:06,24.7
2024-05-23 19:40:12,24.7
2024-05-23 19:40:17,24.7
2024-05-23 19:40:23,24.7
2024-05-23 19:40:29,24.7
2024-05-23 19:40:34,24.7
2024-05-23 19:40:40,24.7
2024-05-23 19:40:46,24.7
2024-05-23 19:40:51,24.7
2024-05-23 19:40:57,24.7
2024-05-23 19:41:02,24.7
2024-05-23 19:41:08,24.7
2024-05-23 19:41:14,24.7
2024-05-23 19:41:19,24.7
2024-05-23 19:41:25,24.7
2024-05-23 19:41:31,24.7
2024-05-23 19:41:36,24.7
